Flow,P_bar,T_C,MA,S6_Pres,Power,N2_Flow,N2_Temp,N2_Pres,Status,Timestamp
500.0,3.1,-116.0,2.4488278696888557,14.046311338126927,694.8016545895974,12517.157199659328,37.99965531263888,3.1,OK,09:06:09
600.0,3.5,-112.0,2.235575699117156,15.950182947239373,762.7131803132538,14160.534928373274,38.23812709358788,3.5,OK,09:06:20
700.0,4.0,-112.0,2.2835736655477206,18.135920576024475,856.6205863262288,16356.904508726617,38.18795176402432,4.0,OK,09:06:29
800.0,4.5,-115.0,1.1774095215309615,20.420057007580148,952.3003946625114,18414.809044591253,39.29824104798638,4.5,OK,09:06:38
900.0,4.8,-110.0,0.5427779001328901,22.54886265788218,987.356025055417,19096.58543617179,39.9841307716319,4.8,OK,09:06:48
1000.0,5.3,-106.0,2.3981836948493935,24.576357297071027,1082.2852910174554,21577.398823157444,38.11833072166701,5.3,OK,09:06:58
1100.0,5.5,-101.0,1.4135981578608607,25.72358338961227,1103.775819191818,22196.98795234834,38.984105106717095,5.5,OK,09:07:06
1200.0,5.9,-100.0,1.04348966592665,28.010909503568797,1166.3632241244384,23466.714877109236,39.53848149683091,5.9,OK,09:07:15
1300.0,6.3,-100.0,0.5357659556113958,29.910691467947508,1238.3258680028587,25075.999380485788,40.03489774076388,6.3,OK,09:07:24
